"28","2","4","0","79,5","60,5","0","1","11","3","11","1","1","12","1"
"28","3","2","1","74","71","0","0","11","-2","11","3","0","5","1"
"28","4","2","0","66,5","52,5","0","4","11","2","9","6","1","8","0"
"28","5","1","0","68,5","58,5","0","0","11","0","10","9","1","10","0"
"28","6","1","1","64","71,5","0","1","10","-2","11","7","0","4","1"
"29","1","0","0","59","62,5","0","-2","11","2","10","8","1","2","1"
"29","2","1","4","68","79,5","0","-2","11","3","11","11","1","1","1"
"29","3","0","2","63","71","0","-1","11","-1","11","12","1","3","1"
"29","4","1","0","65,5","60","0","0","11","-2","10","10","0","6","1"
"29","5","2","2","73","71","0","0","11","0","11","4","1","9","1"
"29","6","2","3","72","76","0","-1","11","1","11","5","1","7","1"
"30","1","0","0","63,5","65","0","0","10","-3","10","2","1","10","1"
"30","2","4","4","85,5","82,5","0","-1","11","0","11","1","1","8","1"
"30","3","3","1","73,5","68,5","0","2","11","0","11","3","1","11","1"
"30","4","3","0","75","59","0","1","11","0","11","5","1","12","1"
"30","5","1","5","70,5","88,5","0","-3","10","-2","11","6","0","4","1"
"30","6","2","1","74","67","0","-1","11","2","11","7","1","9","1"
"31","1","1","1","66","68","0","0","11","1","11","4","1","2","1"
"31","2","1","2","66","75","0","-1","11","-2","11","10","1","1","1"
"31","3","2","1","71,5","64,5","0","2","11","1","11","8","1","3","1"
"31","4","3","5","77,5","83,5","0","-2","11","2","11","11","1","5","1"
"31","5","3","1","77,5","68,5","0","0","11","-2","11","9","1","6","1"
"31","6","0","2","56,5","72,5","0","0","10","-1","11","12","1","7","1"
"32","1","0","3","58","76,5","0","-1","10","1","11","2","1","9","1"
"32","2","3","0","78,5","66,5","0","0","11","-2","11","1","1","4","1"
"32","3","3","1","77,5","67,5","0","-1","11","0","11","3","1","10","1"
"32","4","2","0","67,5","59,5","0","4","11","0","10","5","1","8","0"
"32","5","2","2","70,5","74,5","0","2","11","-2","11","12","1","11","1"
"32","6","1","0","66,5","63","0","1","11","0","11","7","1","6","0"
"33","1","1","1","69","66","0","-1","11","1","10","6","0","2","1"
"33","2","0","0","65","62","0","-1","10","-2","10","9","1","1","1"
"33","3","0","3","62,5","77,5","0","0","11","0","11","4","0","3","1"
"33","4","0","1","61","66","0","-1","11","-1","11","10","1","5","1"
"33","5","2","3","74,5","79","0","-2","11","0","11","8","1","12","1"
"33","6","4","0","81","63","0","1","11","1","11","11","0","7","1"
"34","1","1","2","67,5","72","0","1","11","-1","11","3","0","6","0"
"35","1","1","3","66,5","74","0","-1","11","2","11","12","0","7","0"
"36","1","2","1","72,5","66","0","-2","11","0","11","11","0","1","0"
"37","1","2","0","70","62,5","0","0","11","1","11","11","0","3","0"
"38","1","0","2","66","67","0","-3","11","4","11","6","0","12","0"
"39","1","1","0","67","60","0","2","11","-3","10","1","0","7","0"
"40","1","3","4","77,5","82","0","2","11","-2","11","12","0","11","0"
"41","1","2","0","70,5","60,5","0","1","11","0","11","7","0","6","1"
"42","1","0","1","63","69,5","0","-1","11","0","11","3","1","1","1"
"43","1","2","1","74","67","0","-2","11","1","11","11","0","7","1"
"44","1","0","1","56","70,5","0","-1","9","-1","11","3","1","12","0"
"45","1","1","1","65","67","0","3","11","0","11","1","1","6","0"
"46","1","0","0","61,5","61,5","0","0","11","1","11","6","1","11","0"
"47","1","1","2","68","71","0","0","11","1","11","7","1","3","0"
"48","1","0","0","63,5","60,5","0","1","11","1","11","12","1","1","1"
"49","1","2","2","73,5","71","0","-2","11","-1","11","8","0","10","0"
"50","1","3","0","75","63,5","0","1","11","-2","11","9","0","2","0"
"51","1","1","1","69,5","66","0","-1","11","2","11","5","0","4","0"
"52","1","3","0","75,5","55,5","0","3","11","2","10","5","0","8","0"
"53","1","2","2","69","72,5","0","2","11","0","11","10","0","9","0"
"54","1","1","2","68,5","74,5","0","1","11","0","11","4","0","2","0"
"55","1","0","2","64,5","69","0","-1","11","3","11","9","0","5","0"
"56","1","1","1","69,5","69","0","-1","11","0","11","2","1","10","0"
"57","1","2","0","69","62,5","0","2","11","-1","11","8","1","4","1"
"58","1","4","2","82,5","71","0","0","11","2","11","5","0","2","1"
"59","1","0","0","63,5","64","0","-1","11","0","11","8","1","9","1"
"60","1","2","1","71,5","64,5","0","-1","10","2","11","4","0","10","0"
"61","1","0","1","59,5","66,5","0","2","11","-1","11","10","0","5","1"
"62","1","2","2","71","72","0","0","11","1","11","2","1","8","1"
"63","1","2","1","71","68,5","0","2","11","-2","11","9","1","4","1"
"65","1","3","1","76,5","68","1","0","11","0","11","11","0","2","0"
"64","1","0","3","62","77","1","0","11","2","11","2","1","11","1"
"66","1","1","1","66","70,5","1","-2","11","-2","11","12","1","9","1"
"68","1","0","3","62","74","1","0","11","4","11","8","0","1","1"
"69","1","3","0","71,5","56,5","1","4","11","0","10","1","1","8","1"
"70","1","1","2","64,5","73,5","1","1","11","-1","11","7","1","5","1"
"71","1","1","0","70","64","1","-2","11","0","10","5","1","7","0"
"67","1","1","0","63","59","1","1","11","0","11","9","0","12","0"
"72","1","1","3","68","74,5","1","0","11","3","11","11","1","9","1"
"73","1","3","2","72,5","74,5","1","2","11","-1","11","9","1","11","0"
"75","1","4","2","83,5","76","1","-2","11","-2","11","5","1","1","1"
"74","1","5","1","86","67,5","1","-1","11","-1","11","1","1","5","1"
"76","1","0","1","62","67","0","-2","10","-1","10","1","1","9","1"
"80","1","4","0","81","62","1","0","11","0","11","11","1","7","1"
"77","1","0","6","59","90","0","0","10","0","11","5","0","4","1"
"77","2","1","3","66","78","0","0","11","0","10","12","0","9","1"
"77","3","3","1","77,5","69","0","0","11","0","11","1","1","3","1"
"77","4","0","2","61,5","72,5","0","0","11","0","11","6","0","8","0"
"77","5","0","0","61","62,5","0","0","9","0","10","10","0","2","1"
"78","1","2","0","70,5","62","0","0","11","0","10","4","1","5","1"
"78","2","1","0","69,5","63","0","0","10","0","10","9","1","12","1"
"78","3","1","3","69,5","78,5","0","0","11","0","11","3","1","1","1"
"78","4","1","0","67","53","0","0","11","0","9","8","1","6","0"
"78","5","1","0","66","60","0","0","10","0","10","2","1","10","0"
"81","1","1","2","61","69","1","4","11","2","10","7","1","11","1"
